X,Y,OBJECTID,Geocode_Address,Geocode_Street,Case_Number,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Reported_Date_Year,Reported_Date_Month,Reported_Time,Reported_Timestamp,Address_StreetFull,Address_City,Address_State,Patrol_Beat,Patrol_Section,Case_Status,Statute_Title,Statute_Section,Statute_Subsection,Statute_Degree,Statute_Class,Statute_Category,Statute_Text,Statute_Description,Statute_CrimeCategory,Statute_Attempted,Weapon_Description,Larceny_Type,Location_Type,Geo_Beat,Geo_Section,Geo_Section_Num
-77.6083857771106,43.1938045842344,45340,"350 Seneca Ave, Rochester, NY, 14621",350 SENECA AVE,2017-00021940,2017,1,1630,2017-01-28T16:30:00.000Z,2017,1,1630,2017-01-28T16:30:00.000Z,2017,1,1707,2017-01-28T22:07:00.000Z,350 SENECA AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6205966410672,43.241833889241,45342,"3917 Lake Ave, Rochester, NY, 14612",3917 LAKE AVE,2017-00082671,2017,4,900,2017-04-07T09:00:00.000Z,2017,4,1200,2017-04-07T12:00:00.000Z,2017,4,1723,2017-04-11T21:23:00.000Z,3917 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6205966410672,43.241833889241,45343,"3917 Lake Ave, Rochester, NY, 14612",3917 LAKE AVE,2017-00004540,2017,1,1710,2017-01-06T17:10:00.000Z,2017,1,1710,2017-01-06T17:10:00.000Z,2017,1,1710,2017-01-06T22:10:00.000Z,3917 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6219605831091,43.1606009272726,45357,"184 Verona St, Rochester, NY, 14608",184 VERONA ST,2017-00165579,2017,7,1600,2017-07-05T16:00:00.000Z,2017,7,1640,2017-07-05T16:40:00.000Z,2017,7,1255,2017-07-06T16:55:00.000Z,184 VERONA ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6191715692986,43.2460610425502,45384,"4115 Lake Ave, Rochester, NY, 14612",4115 LAKE AVE,2017-00292232,2017,11,1530,2017-11-08T15:30:00.000Z,2017,11,1531,2017-11-08T15:31:00.000Z,2017,11,1230,2017-11-17T17:30:00.000Z,4115 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6191715692986,43.2460610425502,45411,"4115 Lake Ave, Rochester, NY, 14612",4115 LAKE AVE,2017-00127326,2017,5,1053,2017-05-30T10:53:00.000Z,2017,5,1103,2017-05-30T11:03:00.000Z,2017,5,1053,2017-05-30T14:53:00.000Z,4115 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6191715692986,43.2460610425502,45412,"4115 Lake Ave, Rochester, NY, 14612",4115 LAKE AVE,2017-00122788,2017,5,800,2017-05-25T08:00:00.000Z,2017,5,1600,2017-05-25T16:00:00.000Z,2017,5,1605,2017-05-25T20:05:00.000Z,4115 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6364694937449,43.1784928642773,45418,"25 Rainier St, Rochester, NY, 14613",25 RAINIER ST,2017-00047993,2017,3,1705,2017-03-01T17:05:00.000Z,2017,3,1709,2017-03-01T17:09:00.000Z,2017,3,1709,2017-03-01T22:09:00.000Z,25 RAINIER ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.608786765233,43.1358293140442,45426,"999 South Ave, Rochester, NY, 14620",999 SOUTH AVE,2017-00180527,2017,6,730,2017-06-08T07:30:00.000Z,2017,6,1330,2017-06-08T13:30:00.000Z,2017,7,1702,2017-07-21T21:02:00.000Z,999 SOUTH AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.608786765233,43.1358293140442,45427,"999 South Ave, Rochester, NY, 14620",999 SOUTH AVE,2017-00048850,2017,3,930,2017-03-02T09:30:00.000Z,2017,3,1000,2017-03-02T10:00:00.000Z,2017,3,1500,2017-03-02T20:00:00.000Z,999 SOUTH AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.608786765233,43.1358293140442,45428,"999 South Ave, Rochester, NY, 14620",999 SOUTH AVE,2017-00021106,2017,1,1445,2017-01-27T14:45:00.000Z,2017,1,1500,2017-01-27T15:00:00.000Z,2017,1,1545,2017-01-27T20:45:00.000Z,999 SOUTH AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6364984249222,43.195617918401,45446,"110 Avis St, Rochester, NY, 14615",110 AVIS ST,2017-00143379,2017,6,2008,2017-06-14T20:08:00.000Z,2017,6,2008,2017-06-14T20:08:00.000Z,2017,6,2008,2017-06-15T00:08:00.000Z,110 AVIS ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5809169784731,43.1572756772851,45454,"173 Anderson Ave, Rochester, NY, 14607",173 ANDERSON AVE,2017-00305492,2017,12,130,2017-12-04T01:30:00.000Z,2017,12,140,2017-12-04T01:40:00.000Z,2017,12,338,2017-12-04T08:38:00.000Z,173 ANDERSON AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5809169784731,43.1572756772851,45455,"173 Anderson Ave, Rochester, NY, 14607",173 ANDERSON AVE,2017-00120585,2017,4,145,2017-04-23T01:45:00.000Z,2017,4,200,2017-04-23T02:00:00.000Z,2017,5,1415,2017-05-23T18:15:00.000Z,173 ANDERSON AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5809169784731,43.1572756772851,45456,"173 Anderson Ave, Rochester, NY, 14607",173 ANDERSON AVE,2017-00099207,2017,4,420,2017-04-30T04:20:00.000Z,2017,4,420,2017-04-30T04:20:00.000Z,2017,4,420,2017-04-30T08:20:00.000Z,173 ANDERSON AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5809169784731,43.1572756772851,45457,"173 Anderson Ave, Rochester, NY, 14607",173 ANDERSON AVE,2017-00071841,2017,3,229,2017-03-30T02:29:00.000Z,2017,3,229,2017-03-30T02:29:00.000Z,2017,3,236,2017-03-30T06:36:00.000Z,173 ANDERSON AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5809169784731,43.1572756772851,45458,"173 Anderson Ave, Rochester, NY, 14607",173 ANDERSON AVE,2017-00028445,2017,2,50,2017-02-06T00:50:00.000Z,2017,2,50,2017-02-06T00:50:00.000Z,2017,2,54,2017-02-06T05:54:00.000Z,173 ANDERSON AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6506889876575,43.1648870407867,45473,"990 Lyell Ave, Rochester, NY, 14606",990 LYELL AVE,2017-00291780,2017,11,2120,2017-11-16T21:20:00.000Z,2017,11,2120,2017-11-16T21:20:00.000Z,2017,11,2120,2017-11-17T02:20:00.000Z,990 LYELL AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5926003978964,43.1479157056556,45507,"44 Rowley St, Rochester, NY, 14607",44 ROWLEY ST,2017-00197036,2017,8,1400,2017-08-03T14:00:00.000Z,2017,8,1400,2017-08-07T14:00:00.000Z,2017,8,1430,2017-08-07T18:30:00.000Z,44 ROWLEY ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6195404042226,43.1804318724509,45516,"182 Avenue D, Rochester, NY, 14621",182 AVENUE D,2017-00326438,2017,12,2240,2017-12-31T22:40:00.000Z,2017,12,2240,2017-12-31T22:40:00.000Z,2017,12,2240,2018-01-01T03:40:00.000Z,182 AVENUE D,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6195404042226,43.1804318724509,45517,"182 Avenue D, Rochester, NY, 14621",182 AVENUE D,2017-00288271,2017,11,1823,2017-11-12T18:23:00.000Z,2017,11,1823,2017-11-12T18:23:00.000Z,2017,11,1823,2017-11-12T23:23:00.000Z,182 AVENUE D,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6195404042226,43.1804318724509,45518,"182 Avenue D, Rochester, NY, 14621",182 AVENUE D,2017-00174633,2017,7,1215,2017-07-15T12:15:00.000Z,2017,7,1230,2017-07-15T12:30:00.000Z,2017,7,2040,2017-07-16T00:40:00.000Z,182 AVENUE D,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6195404042226,43.1804318724509,45519,"182 Avenue D, Rochester, NY, 14621",182 AVENUE D,2017-00002460,2017,1,1800,2017-01-03T18:00:00.000Z,2017,1,845,2017-01-04T08:45:00.000Z,2017,1,958,2017-01-04T14:58:00.000Z,182 AVENUE D,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6602754757454,43.1936684210735,45535,"1105 Ridgeway Ave, Rochester, NY, 14615",1105 RIDGEWAY AVE,2017-00013479,2017,1,801,2017-01-18T08:01:00.000Z,2017,1,801,2017-01-18T08:01:00.000Z,2017,1,801,2017-01-18T13:01:00.000Z,1105 RIDGEWAY AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6288101925738,43.2292266215348,45539,"81 Sheppler St, Rochester, NY, 14612",81 SHEPPLER ST,2017-00179321,2017,7,320,2017-07-20T03:20:00.000Z,2017,7,430,2017-07-20T04:30:00.000Z,2017,7,1323,2017-07-20T17:23:00.000Z,81 SHEPPLER ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5922231369337,43.1459325865425,45548,"560 Monroe Ave, Rochester, NY, 14607",560 MONROE AVE,2017-00306662,2017,12,1433,2017-12-05T14:33:00.000Z,2017,12,1435,2017-12-05T14:35:00.000Z,2017,12,1435,2017-12-05T19:35:00.000Z,560 MONROE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5922231369337,43.1459325865425,45549,"560 Monroe Ave, Rochester, NY, 14607",560 MONROE AVE,2017-00170220,2017,6,1700,2017-06-27T17:00:00.000Z,2017,6,1715,2017-06-27T17:15:00.000Z,2017,7,1210,2017-07-11T16:10:00.000Z,560 MONROE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5922231369337,43.1459325865425,45550,"560 Monroe Ave, Rochester, NY, 14607",560 MONROE AVE,2017-00017640,2017,1,1217,2017-01-23T12:17:00.000Z,2017,1,1317,2017-01-23T13:17:00.000Z,2017,1,1218,2017-01-23T17:18:00.000Z,560 MONROE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6068196126726,43.1529144624608,45560,"20 Woodbury Blvd, Rochester, NY, 14604",20 WOODBURY BLVD,2017-00231423,2017,9,930,2017-09-08T09:30:00.000Z,2017,9,715,2017-09-11T07:15:00.000Z,2017,9,833,2017-09-12T12:33:00.000Z,20 WOODBURY BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6068196126726,43.1529144624608,45561,"20 Woodbury Blvd, Rochester, NY, 14604",20 WOODBURY BLVD,2017-00155195,2017,6,2000,2017-06-23T20:00:00.000Z,2017,6,1015,2017-06-26T10:15:00.000Z,2017,6,1130,2017-06-26T15:30:00.000Z,20 WOODBURY BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6073719420014,43.1545121339404,45563,"114 South Ave, Rochester, NY, 14604",114 SOUTH AVE,2017-00098693,2017,4,1415,2017-04-29T14:15:00.000Z,2017,4,1617,2017-04-29T16:17:00.000Z,2017,4,1620,2017-04-29T20:20:00.000Z,114 SOUTH AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5854478261929,43.1829785528163,45587,"936 Portland Ave, Rochester, NY, 14621",936 PORTLAND AVE,2017-00274066,2017,10,1700,2017-10-26T17:00:00.000Z,2017,10,1700,2017-10-26T17:00:00.000Z,2017,10,1700,2017-10-26T21:00:00.000Z,936 PORTLAND AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6326771348846,43.1530056259366,45592,"648 Brown St, Rochester, NY, 14611",648 BROWN ST,2017-00205028,2017,8,1600,2017-08-14T16:00:00.000Z,2017,8,700,2017-08-15T07:00:00.000Z,2017,8,940,2017-08-15T13:40:00.000Z,648 BROWN ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5910876249585,43.1924358261781,45602,"800 Carter St, Rochester, NY, 14621",800 CARTER ST,2017-00130945,2017,6,1342,2017-06-02T13:42:00.000Z,2017,6,1342,2017-06-02T13:42:00.000Z,2017,6,1342,2017-06-02T17:42:00.000Z,800 CARTER ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5910876249585,43.1924358261781,45603,"800 Carter St, Rochester, NY, 14621",800 CARTER ST,2017-00065179,2017,2,915,2017-02-24T09:15:00.000Z,2017,3,915,2017-03-22T09:15:00.000Z,2017,3,1609,2017-03-22T20:09:00.000Z,800 CARTER ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5771823244967,43.1665663718658,45632,"238 Webster Ave, Rochester, NY, 14609",238 WEBSTER AVE,2017-00298074,2017,11,2150,2017-11-24T21:50:00.000Z,2017,11,2150,2017-11-24T21:50:00.000Z,2017,11,2150,2017-11-25T02:50:00.000Z,238 WEBSTER AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5771823244967,43.1665663718658,45633,"238 Webster Ave, Rochester, NY, 14609",238 WEBSTER AVE,2017-00151992,2017,6,202,2017-06-23T02:02:00.000Z,2017,6,234,2017-06-23T02:34:00.000Z,2017,6,234,2017-06-23T06:34:00.000Z,238 WEBSTER AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6042540730432,43.1601727076082,45642,"153 Liberty Pole Way, Rochester, NY, 14604",153 LIBERTY POLE WAY,2017-00281882,2017,11,2025,2017-11-04T20:25:00.000Z,2017,11,2025,2017-11-04T20:25:00.000Z,2017,11,2025,2017-11-05T00:25:00.000Z,153 LIBERTY POLE WAY,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6042540730432,43.1601727076082,45643,"153 Liberty Pole Way, Rochester, NY, 14604",153 LIBERTY POLE WAY,2017-00140743,2017,6,1800,2017-06-11T18:00:00.000Z,2017,6,900,2017-06-12T09:00:00.000Z,2017,6,1300,2017-06-12T17:00:00.000Z,153 LIBERTY POLE WAY,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6483821282851,43.1585254976684,45654,"1037 Jay St, Rochester, NY, 14611",1037 JAY ST,2017-00189111,2017,7,2100,2017-07-29T21:00:00.000Z,2017,7,1250,2017-07-30T12:50:00.000Z,2017,7,1255,2017-07-30T16:55:00.000Z,1037 JAY ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6191418461113,43.1805599233644,45656,"200 Avenue D, Rochester, NY, 14621",200 AVENUE D,2017-00038735,2017,2,1,2017-02-19T00:01:00.000Z,2017,2,45,2017-02-19T00:45:00.000Z,2017,2,144,2017-02-19T06:44:00.000Z,200 AVENUE D,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6191418461113,43.1805599233644,45657,"200 Avenue D, Rochester, NY, 14621",200 AVENUE D,2017-00036795,2017,2,2036,2017-02-16T20:36:00.000Z,2017,2,2036,2017-02-16T20:36:00.000Z,2017,2,2036,2017-02-17T01:36:00.000Z,200 AVENUE D,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6191418461113,43.1805599233644,45658,"200 Avenue D, Rochester, NY, 14621",200 AVENUE D,2017-00018409,2017,1,1600,2017-01-23T16:00:00.000Z,2017,1,2300,2017-01-23T23:00:00.000Z,2017,1,1145,2017-01-24T16:45:00.000Z,200 AVENUE D,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6480750646144,43.1964689040208,45668,"688 Pullman Ave, Rochester, NY, 14615",688 PULLMAN AVE,2017-00109932,2017,5,1730,2017-05-11T17:30:00.000Z,2017,5,1248,2017-05-12T12:48:00.000Z,2017,5,1248,2017-05-12T16:48:00.000Z,688 PULLMAN AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6480750646144,43.1964689040208,45669,"688 Pullman Ave, Rochester, NY, 14615",688 PULLMAN AVE,2017-00016102,2017,1,300,2017-01-21T03:00:00.000Z,2017,1,720,2017-01-21T07:20:00.000Z,2017,1,738,2017-01-21T12:38:00.000Z,688 PULLMAN AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5982636238198,43.1421154622733,45682,"800 S Clinton Ave, Rochester, NY, 14620",800 S CLINTON AVE,2017-00057215,2017,3,1800,2017-03-12T18:00:00.000Z,2017,3,1818,2017-03-12T18:18:00.000Z,2017,3,1818,2017-03-12T22:18:00.000Z,800 S CLINTON AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5929093662979,43.1459898021053,45696,"531 Monroe Ave, Rochester, NY, 14607",531 MONROE AVE,2017-00006129,2017,1,1500,2017-01-08T15:00:00.000Z,2017,1,1935,2017-01-08T19:35:00.000Z,2017,1,1935,2017-01-09T00:35:00.000Z,531 MONROE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.613298841706,43.2512701745499,45717,"4424 Lake Ave, Rochester, NY, 14612",4424 LAKE AVE,2017-00034510,2017,2,5,2017-02-14T00:05:00.000Z,2017,2,5,2017-02-14T00:05:00.000Z,2017,2,100,2017-02-14T06:00:00.000Z,4424 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.613298841706,43.2512701745499,45718,"4424 Lake Ave, Rochester, NY, 14612",4424 LAKE AVE,2017-00032820,2017,2,1236,2017-02-11T12:36:00.000Z,2017,2,1240,2017-02-11T12:40:00.000Z,2017,2,1622,2017-02-11T21:22:00.000Z,4424 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.613298841706,43.2512701745499,45719,"4424 Lake Ave, Rochester, NY, 14612",4424 LAKE AVE,2017-00031352,2017,2,1607,2017-02-09T16:07:00.000Z,2017,2,1607,2017-02-09T16:07:00.000Z,2017,2,1734,2017-02-09T22:34:00.000Z,4424 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.613298841706,43.2512701745499,45720,"4424 Lake Ave, Rochester, NY, 14612",4424 LAKE AVE,2017-00028780,2017,2,1425,2017-02-05T14:25:00.000Z,2017,2,1431,2017-02-05T14:31:00.000Z,2017,2,1331,2017-02-06T18:31:00.000Z,4424 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.613298841706,43.2512701745499,45721,"4424 Lake Ave, Rochester, NY, 14612",4424 LAKE AVE,2017-00017994,2017,1,1940,2017-01-23T19:40:00.000Z,2017,1,1940,2017-01-23T19:40:00.000Z,2017,1,1943,2017-01-24T00:43:00.000Z,4424 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.613298841706,43.2512701745499,45724,"4424 Lake Ave, Rochester, NY, 14612",4424 LAKE AVE,2017-00290265,2017,11,730,2017-11-15T07:30:00.000Z,2017,11,735,2017-11-15T07:35:00.000Z,2017,11,805,2017-11-15T13:05:00.000Z,4424 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.613298841706,43.2512701745499,45725,"4424 Lake Ave, Rochester, NY, 14612",4424 LAKE AVE,2017-00263215,2017,10,1221,2017-10-14T12:21:00.000Z,2017,10,1221,2017-10-14T12:21:00.000Z,2017,10,1420,2017-10-14T18:20:00.000Z,4424 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.613298841706,43.2512701745499,45726,"4424 Lake Ave, Rochester, NY, 14612",4424 LAKE AVE,2017-00252052,2017,10,731,2017-10-03T07:31:00.000Z,2017,10,736,2017-10-03T07:36:00.000Z,2017,10,800,2017-10-03T12:00:00.000Z,4424 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.613298841706,43.2512701745499,45727,"4424 Lake Ave, Rochester, NY, 14612",4424 LAKE AVE,2017-00219193,2017,8,610,2017-08-29T06:10:00.000Z,2017,8,615,2017-08-29T06:15:00.000Z,2017,8,2049,2017-08-30T00:49:00.000Z,4424 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.613298841706,43.2512701745499,45728,"4424 Lake Ave, Rochester, NY, 14612",4424 LAKE AVE,2017-00155821,2017,6,2357,2017-06-26T23:57:00.000Z,2017,6,2358,2017-06-26T23:58:00.000Z,2017,6,1,2017-06-27T04:01:00.000Z,4424 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6312146896011,43.1643770599132,45733,"243 Lyell Ave, Rochester, NY, 14608",243 LYELL AVE,2017-00074565,2017,4,1416,2017-04-02T14:16:00.000Z,2017,4,1417,2017-04-02T14:17:00.000Z,2017,4,1416,2017-04-02T18:16:00.000Z,243 LYELL AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6300167018748,43.1647898895685,45748,"206 Lyell Ave, Rochester, NY, 14608",206 LYELL AVE,2017-00172186,2017,7,1500,2017-07-12T15:00:00.000Z,2017,7,1145,2017-07-13T11:45:00.000Z,2017,7,1147,2017-07-13T15:47:00.000Z,206 LYELL AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6279993453135,43.1439583998059,45750,"332 Frost Ave, Rochester, NY, 14608",332 FROST AVE,2017-00049999,2017,3,2103,2017-03-03T21:03:00.000Z,2017,3,2103,2017-03-03T21:03:00.000Z,2017,3,2103,2017-03-04T02:03:00.000Z,332 FROST AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.639071721056,43.1591440196823,45756,"355 Child St, Rochester, NY, 14611",355 CHILD ST,2017-00177997,2017,7,910,2017-07-19T09:10:00.000Z,2017,7,910,2017-07-19T09:10:00.000Z,2017,7,910,2017-07-19T13:10:00.000Z,355 CHILD ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.639071721056,43.1591440196823,45757,"355 Child St, Rochester, NY, 14611",355 CHILD ST,2017-00015194,2017,1,1100,2017-01-19T11:00:00.000Z,2017,1,830,2017-01-20T08:30:00.000Z,2017,1,901,2017-01-20T14:01:00.000Z,355 CHILD ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5675776305605,43.1711312621602,45770,"969 Bay St, Rochester, NY, 14609",969 BAY ST,2017-00243069,2017,9,1615,2017-09-23T16:15:00.000Z,2017,9,1620,2017-09-23T16:20:00.000Z,2017,9,1621,2017-09-23T20:21:00.000Z,969 BAY ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5667032725351,43.1660244314196,45787,"440 Parsells Ave, Rochester, NY, 14609",440 PARSELLS AVE,2017-00325597,2017,8,1230,2017-08-29T12:30:00.000Z,2017,9,1230,2017-09-06T12:30:00.000Z,2017,12,1600,2017-12-30T21:00:00.000Z,440 PARSELLS AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5667032725351,43.1660244314196,45788,"440 Parsells Ave, Rochester, NY, 14609",440 PARSELLS AVE,2017-00171096,2017,7,238,2017-07-12T02:38:00.000Z,2017,7,300,2017-07-12T03:00:00.000Z,2017,7,238,2017-07-12T06:38:00.000Z,440 PARSELLS AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6154147160868,43.1773366789977,45795,"28 Treyer St, Rochester, NY, 14621",28 TREYER ST,2017-00083684,2017,4,2330,2017-04-11T23:30:00.000Z,2017,4,0,2017-04-12T00:00:00.000Z,2017,4,1846,2017-04-12T22:46:00.000Z,28 TREYER ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5583173093893,43.1752451757394,45796,"1609 Culver Rd, Rochester, NY, 14609",1609 CULVER ROAD,2017-00028640,2017,2,1300,2017-02-02T13:00:00.000Z,2017,2,1124,2017-02-06T11:24:00.000Z,2017,2,1124,2017-02-06T16:24:00.000Z,1609 CULVER ROAD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6022212215505,43.1868963897201,45798,"782 Norton St, Rochester, NY, 14621",782 NORTON ST,2017-00237750,2017,9,2100,2017-09-15T21:00:00.000Z,2017,9,1210,2017-09-18T12:10:00.000Z,2017,9,1220,2017-09-18T16:20:00.000Z,782 NORTON ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6309114547927,43.1795975533266,45802,"788 Lake Ave, Rochester, NY, 14613",788 LAKE AVE,2017-00252706,2017,10,1915,2017-10-03T19:15:00.000Z,2017,10,1925,2017-10-03T19:25:00.000Z,2017,10,1948,2017-10-03T23:48:00.000Z,788 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6309114547927,43.1795975533266,45803,"788 Lake Ave, Rochester, NY, 14613",788 LAKE AVE,2017-00052568,2017,3,343,2017-03-04T03:43:00.000Z,2017,3,927,2017-03-07T09:27:00.000Z,2017,3,927,2017-03-07T14:27:00.000Z,788 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6541359016069,43.1306316357206,45834,"671 Brooks Ave, Rochester, NY, 14619",671 BROOKS AVE,2017-00285175,2017,11,1550,2017-11-08T15:50:00.000Z,2017,11,1600,2017-11-08T16:00:00.000Z,2017,11,1810,2017-11-08T23:10:00.000Z,671 BROOKS AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6541359016069,43.1306316357206,45835,"671 Brooks Ave, Rochester, NY, 14619",671 BROOKS AVE,2017-00062352,2017,3,100,2017-03-18T01:00:00.000Z,2017,3,1350,2017-03-18T13:50:00.000Z,2017,3,1232,2017-03-19T16:32:00.000Z,671 BROOKS AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6541359016069,43.1306316357206,45836,"671 Brooks Ave, Rochester, NY, 14619",671 BROOKS AVE,2017-00007543,2017,1,1650,2017-01-10T16:50:00.000Z,2017,1,1810,2017-01-10T18:10:00.000Z,2017,1,1815,2017-01-10T23:15:00.000Z,671 BROOKS AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6176967303307,43.1245270630541,45852,"1305 Mount Hope Ave, Rochester, NY, 14620",1305 MT HOPE AVE,2017-00265778,2017,10,1318,2017-10-17T13:18:00.000Z,2017,10,1327,2017-10-17T13:27:00.000Z,2017,10,1509,2017-10-17T19:09:00.000Z,1305 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6176967303307,43.1245270630541,45853,"1305 Mount Hope Ave, Rochester, NY, 14620",1305 MT HOPE AVE,2017-00185153,2017,7,1031,2017-07-20T10:31:00.000Z,2017,7,1045,2017-07-20T10:45:00.000Z,2017,7,1242,2017-07-26T16:42:00.000Z,1305 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6176967303307,43.1245270630541,45868,"1305 Mount Hope Ave, Rochester, NY, 14620",1305 MT HOPE AVE,2017-00013166,2017,1,1845,2017-01-17T18:45:00.000Z,2017,1,1851,2017-01-17T18:51:00.000Z,2017,1,1851,2017-01-17T23:51:00.000Z,1305 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6176967303307,43.1245270630541,45873,"1305 Mount Hope Ave, Rochester, NY, 14620",1305 MT HOPE AVE,2017-00175368,2017,7,1844,2017-07-13T18:44:00.000Z,2017,7,1846,2017-07-13T18:46:00.000Z,2017,7,1718,2017-07-16T21:18:00.000Z,1305 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6176967303307,43.1245270630541,45874,"1305 Mount Hope Ave, Rochester, NY, 14620",1305 MT HOPE AVE,2017-00109278,2017,5,1722,2017-05-11T17:22:00.000Z,2017,5,1800,2017-05-11T18:00:00.000Z,2017,5,1722,2017-05-11T21:22:00.000Z,1305 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6176967303307,43.1245270630541,45875,"1305 Mount Hope Ave, Rochester, NY, 14620",1305 MT HOPE AVE,2017-00095038,2017,4,1847,2017-04-25T18:47:00.000Z,2017,4,2102,2017-04-25T21:02:00.000Z,2017,4,2023,2017-04-26T00:23:00.000Z,1305 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
